species_binomial,by_spec_grav,family,genus,species,species_abbr,wd_avg,all_names
solanum antillarum,,Solanaceae,Solanum,antillarum,antillarum,,
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,amouret mawon
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,tabak mawon
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,amorette male
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,amorette marron
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,amourette
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,tabac marron
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,amouret mal
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,amourette franche
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,morelle sombre
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,morelle triste
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,zamourette franc
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,zamourette male
solanum erianthum,,Solanaceae,Solanum,erianthum,erianthum,,zamourette marron
solanum polygamum,,Solanaceae,Solanum,polygamum,polygamum,,
solanum rugosum,,Solanaceae,Solanum,rugosum,rugosum,,
solanum spp.,,,Solanum,spp.,,,amouret
solanum torvum,,Solanaceae,Solanum,torvum,torvum,,amouret
solanum torvum,,Solanaceae,Solanum,torvum,torvum,,amourette
solanum torvum,,Solanaceae,Solanum,torvum,torvum,,melongene marronne
solanum torvum,,Solanaceae,Solanum,torvum,torvum,,zamorette
spathodea campanulata,,Bignoniaceae,Spathodea,campanulata,campanulata,,motel etranje
spathodea campanulata,,Bignoniaceae,Spathodea,campanulata,campanulata,,immortel etranger
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,wob
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,pom site
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,mombin a fruits jaunes
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,mombin espagnol
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,pomme cythere
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,robe
spondias dulcis,,Anacardiaceae,Spondias,dulcis,dulcis,,momben jon
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,monben
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,monben fran
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,grand mombin
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,gros mombin
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,mombin
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,mombin franc
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,myrobalane
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,miwobalann
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,gwo monben
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,gran monben
spondias mombin,0.26-0.4,Anacardiaceae,Spondias,mombin,mombin,0.33,myrobalance
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,siwel
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,abricotier biitard
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,cirouelle
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,cirouellier
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,ciroyer d'amerique
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,mombin rouge
spondias purpurea,,Anacardiaceae,Spondias,purpurea,purpurea,,zabriko bata
spondias spp.,,,Spondias,spp.,,,wob
spondias spp.,,,Spondias,spp.,,,monben panyol
spondias x robe,,Anacardiaceae,Spondias,x robe,x,,mombin espagnol
spondias x robe,,Anacardiaceae,Spondias,x robe,x,,robe
stahlia monosperma,,Fabaceae,Stahlia,monosperma,monosperma,,
stegnosperma cubense,,Phytolaccaceae,Stegnosperma,cubense,cubense,,
sterculia apetala,0.26-0.4,Malvaceae,Sterculia,apetala,apetala,0.33,pistach
sterculia apetala,0.26-0.4,Malvaceae,Sterculia,apetala,apetala,0.33,pistache des indes
sterculia foetida,,Malvaceae,Sterculia,foetida,foetida,,
strumpfia maritima,,Rubiaceae,Strumpfia,maritima,maritima,,
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,krist marinn
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,chrlste marine
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,crisse marine
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,perce-pierre
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,kris marinn
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,kriz marinn
suriana maritima,,Simaroubaceae,Suriana,maritima,maritima,,pes pie
swietenia macrophylla,0.48-0.6,Meliaceae,Swietenia,macrophylla,macrophylla,0.54,kajou etranje
swietenia macrophylla,0.48-0.6,Meliaceae,Swietenia,macrophylla,macrophylla,0.54,kajou venezwela
swietenia macrophylla,0.48-0.6,Meliaceae,Swietenia,macrophylla,macrophylla,0.54,acajou du honduras
swietenia macrophylla,0.48-0.6,Meliaceae,Swietenia,macrophylla,macrophylla,0.54,acajou du venezuela
swietenia macrophylla,0.48-0.6,Meliaceae,Swietenia,macrophylla,macrophylla,0.54,acajou etranger
swietenia mahagoni,0.57-0.8,Meliaceae,Swietenia,mahagoni,mahagoni,0.685,kajou
swietenia mahagoni,0.57-0.8,Meliaceae,Swietenia,mahagoni,mahagoni,0.685,kajou peyi
swietenia mahagoni,0.57-0.8,Meliaceae,Swietenia,mahagoni,mahagoni,0.685,acajou
swietenia mahagoni,0.57-0.8,Meliaceae,Swietenia,mahagoni,mahagoni,0.685,acajou pays
symphonia globulifera,0.52-0.65,Clusiaceae,Symphonia,globulifera,globulifera,0.585,bwa kochon
symphonia globulifera,0.52-0.65,Clusiaceae,Symphonia,globulifera,globulifera,0.585,bois a cochon
symplocos berteroi,,Symplocaceae,Symplocos,berteroi,berteroi,,
syzygium cumini,,Myrtaceae,Syzygium,cumini,cumini,,
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,pom woz
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,jamboisie
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,jambol
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,jambul
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,pomme rose
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,pommier rose
syzygium jambos,0.7,Myrtaceae,Syzygium,jambos,jambos,0.7,jambwazi
syzygium malaccense,,Myrtaceae,Syzygium,malaccense,malaccense,,pom malezi
syzygium malaccense,,Myrtaceae,Syzygium,malaccense,malaccense,,pom jamayik
tabebuia acrophylla,,Bignoniaceae,Tabebuia,acrophylla,acrophylla,,bwa savann
tabebuia acrophylla,,Bignoniaceae,Tabebuia,acrophylla,acrophylla,,bois nago
tabebuia acrophylla,,Bignoniaceae,Tabebuia,acrophylla,acrophylla,,bois savane
tabebuia acrophylla,,Bignoniaceae,Tabebuia,acrophylla,acrophylla,,bwa nago
tabebuia acrophylla,,Bignoniaceae,Tabebuia,acrophylla,acrophylla,,savann
tabebuia berteri,,Bignoniaceae,Tabebuia,berteri,berteri,,bwa sip
tabebuia berteri,,Bignoniaceae,Tabebuia,berteri,berteri,,bois du sip
tabebuia berteri,,Bignoniaceae,Tabebuia,berteri,berteri,,sip
tabebuia berteri,,Bignoniaceae,Tabebuia,berteri,berteri,,bwa satsi
tabebuia conferta,,Bignoniaceae,Tabebuia,conferta,conferta,,calebassier
tabebuia heterophylla,,Bignoniaceae,Tabebuia,heterophylla,heterophylla,,poirier
tabebuia heterophylla,,Bignoniaceae,Tabebuia,heterophylla,heterophylla,,pwaye
tabebuia spp.,0.52-0.65,Bignoniaceae,Tabebuia,spp.,,0.585,bwa nago
tabebuia spp.,0.52-0.65,Bignoniaceae,Tabebuia,spp.,,0.585,sip
tabebuia spp.,0.52-0.65,Bignoniaceae,Tabebuia,spp.,,0.585,pwaye
tabernaemontana amygdalifolia,,Apocynaceae,Tabernaemontana,amygdalifolia,amygdalifolia,,
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,bwa let mal
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,bwa let
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,lete
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,bois lait
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,bois lait mille
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,bois laiteux febrifuge
tabernaemontana citrifolia,,Apocynaceae,Tabernaemontana,citrifolia,citrifolia,,leteuil
tabernaemontana divaricata,,Apocynaceae,Tabernaemontana,divaricata,divaricata,,caprice
tabernaemontana divaricata,,Apocynaceae,Tabernaemontana,divaricata,divaricata,,kapris
talisia jimenezii,,Sapindaceae,Talisia,jimenezii,jimenezii,,
tamarindus indica,0.8-0.9,Fabaceae,Tamarindus,indica,indica,0.8500000000000001,tamarenn
tamarindus indica,0.8-0.9,Fabaceae,Tamarindus,indica,indica,0.8500000000000001,tamarinde
tamarindus indica,0.8-0.9,Fabaceae,Tamarindus,indica,indica,0.8500000000000001,tamarinier
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,chevalye
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,chevalier
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,fleur de st. pierre
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,herbe de st. nicolas
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,fle senpie
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,fleur de st-pierre
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,tek
tecoma stans,,Bignoniaceae,Tecoma,stans,stans,,zeb sennikola
tectona grandis,0.52-0.65,Verbenaceae,Tectona,grandis,grandis,0.585,tek
tectona grandis,0.52-0.65,Verbenaceae,Tectona,grandis,grandis,0.585,teck
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,zamann
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,amande
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,amandier des indes
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,amandier tropical
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,badannier
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,zanmande
terminalia catappa,0.45-0.58,Combretaceae,Terminalia,catappa,catappa,0.515,badanye
terminalia domingensis,,Combretaceae,Terminalia,domingensis,domingensis,,
ternstroemia peduncularis,,Theaceae,Ternstroemia,peduncularis,peduncularis,,bwa denn mawon
ternstroemia peduncularis,,Theaceae,Ternstroemia,peduncularis,peduncularis,,bois d'inde marron
ternstroemia peduncularis,,Theaceae,Ternstroemia,peduncularis,peduncularis,,bois d'ine marron
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,bois eachon
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,bois cachon marron
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,sucrier des montagnes
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,bwa kochon
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,bwa kochon mawon
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,sikriye mon
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,bois cochon
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,bois cochon marron
tetragastris balsamifera,,Burseraceae,Tetragastris,balsamifera,balsamifera,,abi
tetragastris spp.,0.63-0.78,Burseraceae,Tetragastris,spp.,,0.7050000000000001,bwa kochon
tetrazygia angustifolia,,Melastomataceae,Tetrazygia,angustifolia,angustifolia,,
tetrazygia elaeagnoides,,Melastomataceae,Tetrazygia,elaeagnoides,elaeagnoides,,
tetrazygia spp.,,Melastomataceae,Tetrazygia,spp.,,,
theobroma cacao subsp. cacao ,,Malvaceae,Theobroma,cacao subsp. cacao,cacao,,kakawo
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,fey dayiti
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,gran maho
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,motel debou
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,feuilles d'haiti
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,grand mahaut
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,gros mahaut
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,mortel debout
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,gwo maho
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,feuilles d’haiti
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,gras mahaut
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,gran majo
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,gwo
thespesia populnea,,Malvaceae,Thespesia,populnea,populnea,,majo
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,bwa sezisman
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,ahouai des antilles
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,bagage a collier
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,bois saisissement
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,d'eau livre
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,feuilles saisies
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,feuilles saisissement
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,noix de serpent
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,serpent
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,sepan
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,nwa sepan
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,fey sezisman
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,fey sezi
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,doliv
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,bagaj akolye
thevetia peruviana,,Apocynaceae,Thevetia,peruviana,peruviana,,d’eau livre
thouinia spp.,,Sapindaceae,Thouinia,spp.,,,bois coure
thouinia spp.,,Sapindaceae,Thouinia,spp.,,,bois la fievre
thouinia spp.,,Sapindaceae,Thouinia,spp.,,,bois poivre
thouinia spp.,,Sapindaceae,Thouinia,spp.,,,bwa koure
thouinia spp.,,Sapindaceae,Thouinia,spp.,,,
thouinia trifoliata,,,Thouinia,trifoliata,trifoliata,,bwa lafiev
thouinia trifoliata,,,Thouinia,trifoliata,trifoliata,,bwa pwav
thouinidium pinnatum,,,Thouinidium,pinnatum,pinnatum,,gwo po
thouinidium pulverulentum,,,Thouinidium,pulverulentum,pulverulentum,,bwa brile
thouinidium spp. ,,Sapindaceae,Thouinidium,spp.,,,gros peau
thrinax morrisii,,Arecaceae,Thrinax,morrisii,morrisii,,latanye lame
thrinax morrisii,,Arecaceae,Thrinax,morrisii,morrisii,,latanier de mer
thrinax morrisii,,Arecaceae,Thrinax,morrisii,morrisii,,latanier la mer
thrinax morrisii,,Arecaceae,Thrinax,morrisii,morrisii,,lame
thrinax radiata,,Arecaceae,Thrinax,radiata,radiata,,latanye lame
thrinax radiata,,Arecaceae,Thrinax,radiata,radiata,,latanier de mer
thrinax radiata,,Arecaceae,Thrinax,radiata,radiata,,latanier la mer
thrinax radiata,,Arecaceae,Thrinax,radiata,radiata,,lame
thrinax spp.,,,Thrinax,spp.,,,latanye lame
thrinax spp.,,,Thrinax,spp.,,,latanye me
tibouchina longifolia,,Melastomataceae,Tibouchina,longifolia,longifolia,,bois dents marron
tibouchina longifolia,,Melastomataceae,Tibouchina,longifolia,longifolia,,bwa dan mawon
torralbasia cunefolia,,Celastraceae,Torralbasia,cunefolia,cunefolia,,
tournefortia hirsutissima,,,Tournefortia,hirsutissima,hirsutissima,,chique-chique
tournefortia hirsutissima,,,Tournefortia,hirsutissima,hirsutissima,,liane chique
trema lamarckiana,,Ulmaceae,Trema,lamarckiana,lamarckiana,,maho piman
trema lamarckiana,,Ulmaceae,Trema,lamarckiana,lamarckiana,,mahaut piment
trema micrantha,0.4,Ulmaceae,Trema,micrantha,micrantha,0.4,bwa swa
trema micrantha,0.4,Ulmaceae,Trema,micrantha,micrantha,0.4,bois de soie
trichilia aquifolia,,Meliaceae,Trichilia,aquifolia,aquifolia,,bois diou
trichilia aquifolia,,Meliaceae,Trichilia,aquifolia,aquifolia,,bois diou marron
trichilia aquifolia,,Meliaceae,Trichilia,aquifolia,aquifolia,,bois marron
trichilia aquifolia,,Meliaceae,Trichilia,aquifolia,aquifolia,,bwa mawon
trichilia aquifolia,,Meliaceae,Trichilia,aquifolia,aquifolia,,bwa diou mawon
trichilia aquifolia,,Meliaceae,Trichilia,aquifolia,aquifolia,,bwa diou
trichilia havanensis,,Meliaceae,Trichilia,havanensis,havanensis,,bwa loray
trichilia havanensis,,Meliaceae,Trichilia,havanensis,havanensis,,bois loraille
trichilia havanensis,,Meliaceae,Trichilia,havanensis,havanensis,,bois coraille
trichilia havanensis,,Meliaceae,Trichilia,havanensis,havanensis,,cois loraille
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,monben bata
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,bois amda
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,boudou
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,bresiilet batard
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,gommier sauvage
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,marie-jeanne
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,mombin batard
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,petit mombin
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,raisin des perroquets
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,ti monben
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,rezen peroke
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,gomye sovaj
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,breziyet bata
trichilia hirta,0.5,Meliaceae,Trichilia,hirta,hirta,0.5,momin batard
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,twa pawol
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,bois amda
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,boudou
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,dombou
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,marie-jeanne
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,trois paroles
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,bois arada
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,majot anglais
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,marie-jeane
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,twa pabel
trichilia pallida,,Meliaceae,Trichilia,pallida,pallida,,twa pable
trichilia spp.,,Meliaceae,Trichilia,spp.,,,mari jinn
trichilia spp.,,Meliaceae,Trichilia,spp.,,,bwa arada
trichilia spp.,,Meliaceae,Trichilia,spp.,,,boudou
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,bonbon codine
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,bonbon coq d'inde
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,liane barrique
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,liane panier
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,bonbon kodenn
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,bonbon kok denn
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,liann barik
trichostigma octandrum,,Phytolaccaceae,Trichostigma,octandrum,octandrum,,liann panye
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,bwa nef
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,ramo
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,bois neuf
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,rameau
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,ramon
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,ramon cheval
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,ramon chwal
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,bwa nef ramo
trophis racemosa ,0.42-0.65,Moraceae,Trophis,racemosa,racemosa,0.535,bois neuf-rameau
turpina occidentalis,,Staphyleaceae,Turpina,occidentalis,occidentalis,,
urera baccifera,,Urticaceae,Urera,baccifera,baccifera,,feuilles enragees
urera baccifera,,Urticaceae,Urera,baccifera,baccifera,,maman guepes
urera baccifera,,Urticaceae,Urera,baccifera,baccifera,,fey anraje
urera baccifera,,Urticaceae,Urera,baccifera,baccifera,,manman gep
urera baccifera,,Urticaceae,Urera,baccifera,baccifera,,manman guepes
victorinia acranda,,Euphorbiaceae,Victorinia,acranda,acranda,,
vitex agnus-castus,,Verbenaceae,Vitex,agnus-castus,agnus-castus,,
vitex divaricata,0.52-0.62,Verbenaceae,Vitex,divaricata,divaricata,0.5700000000000001,bwa leza
vitex divaricata,0.52-0.62,Verbenaceae,Vitex,divaricata,divaricata,0.5700000000000001,bois iezard
vitex heptaphylla,,Verbenaceae,Vitex,heptaphylla,heptaphylla,,bwa savann
vitex heptaphylla,,Verbenaceae,Vitex,heptaphylla,heptaphylla,,bois de savane
vitex heptaphylla,,Verbenaceae,Vitex,heptaphylla,heptaphylla,,bois savane
vitex heptaphylla,,Verbenaceae,Vitex,heptaphylla,heptaphylla,,gris-gris
