all_names,sd_sp,med_sp,mean_sp,sd_gn,med_gn,mean_gn,sd_fm,med_fm,mean_fm
roujiol,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
sablier,,0.355,0.3486654359,,0.5725,0.569530673078125,,0.473593,0.5178231483697271
sablier ,,0.355,0.3486654359,,0.355,0.34906134615625,,0.48107999999999995,0.5455080724271253
sabliye,,0.355,0.3486654359,,0.5725,0.569530673078125,,0.473593,0.5178231483697271
safran,,0.54,0.558,,0.54,0.558,,0.72875,0.7256272089895286
safran de saint-domingue,,0.54,0.558,,0.54,0.558,,0.72875,0.7256272089895286
safran du pays,,0.54,0.558,,0.54,0.558,,0.72875,0.7256272089895286
saint-esprit,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
salsepareille,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
salsepareille batard,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
salsepareille marron,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
salsparey bata,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
salsparey mawon,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
saman,,0.5125,0.5125,,0.5525,0.5731017245700935,0.4097523466825996,0.6875,0.6980207277713621
sambuca,,0.5275000000000001,0.5368615833333333,,0.47624999999999995,0.483131891025641,,0.490625,0.4979563003384374
sandragon,,0.563212375,0.5489096699375,,0.6497168905,0.6510616638793103,0.4097523466825996,0.6875,0.6980207277713621
sandragon des antilles,,0.563212375,0.5489096699375,,0.6497168905,0.6510616638793103,0.4097523466825996,0.6875,0.6980207277713621
sang dragon des antilles,,0.563212375,0.5489096699375,,0.6497168905,0.6510616638793103,0.4097523466825996,0.6875,0.6980207277713621
sapote,,0.7275,0.7275,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
sapoti,,0.76875,0.76875,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapoti mamelad,,0.7275,0.7275,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
sapoti mawon,,0.9025,0.9058333333333333,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapoti nwa,,0.855,0.8614790444333333,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapotier,,0.7275,0.7275,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
sapotier jaune d'oeuf,,0.7275,0.7275,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
sapotille,,0.81,0.81,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapotille marron,,0.9025,0.9058333333333333,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapotille noir,,0.855,0.8614790444333333,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapotillier,,0.81,0.81,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapotillier commun,,0.81,0.81,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
sapotillier marmelade,,0.7275,0.7275,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
sapotillier marron,,0.9025,0.9058333333333333,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
sapotiye,,0.7275,0.7275,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
satanier,,0.4825,0.4825,,0.62875,0.615339125,,0.695,0.6640156033920452
satanier marron,,0.73,0.725,,0.73,0.725,,0.695,0.6640156033920452
satanjou,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
satanju,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
satanye,,0.4825,0.4825,,0.62875,0.615339125,,0.695,0.6640156033920452
satanye mawon,,0.73,0.725,,0.73,0.725,,0.695,0.6640156033920452
savann,,0.6735,0.6735,,0.5525,0.5731017245700935,0.4097523466825996,0.673,0.6752130740777778
savonet,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
savonet peyi,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
savonette pays,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
savonier,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
savonnette,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
savonnette pays,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
savonye,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
schefflera,,0.4325,0.44199980770370373,,0.4325,0.44199980770370373,,0.4325,0.44199980770370373
sebestier elegant,,0.7,0.7,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
sed,,0.45499999999999996,0.4659228571428571,,0.46625,0.47238144134897364,,0.49312500000000004,0.4983258038139393
sed blan,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
sed blanc,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
sed panyol,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
sed wouj,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
sene,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,0.4097523466825996,0.6875,0.6980207277713621
senjan dive,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
senn,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,,,
senne,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,0.4097523466825996,0.6875,0.6980207277713621
sentespri,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
sepan,,0.72,0.72,,0.72,0.72,,0.571215,0.5834368875889329
seriz,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
seriz dayiti,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
seriz me,,0.95,0.9083333333333332,,0.95,0.9083333333333332,,0.86,0.8532533538105261
seriz sendoming,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
seriz sirinam,,0.8284,0.8284,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
serpent,,0.72,0.72,,0.72,0.72,,0.571215,0.5834368875889329
sewal,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668
sibilinn,,0.6,0.6,,0.6,0.6088714444444445,,0.48107999999999995,0.5455080724271253
sikren,,0.6599999999999999,0.6599999999999999,,0.6,0.6098764698974359,0.4097523466825996,0.6875,0.6980207277713621
sikriye,,0.6599999999999999,0.6599999999999999,,0.6,0.6098764698974359,0.4097523466825996,0.6875,0.6980207277713621
sikriye mon,,0.65,0.65,,0.7086575,0.707633740375,,0.51875,0.5199424932699006
sip,,0.7437499999999999,0.7454166666666666,,0.6975,0.6706337565,,0.61,0.6321763141073171
sipre,,0.42500000000000004,0.42500000000000004,,0.445,0.4442857142857143,,0.445,0.4462707033333335
sirio,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
sitwan mawon,,0.77834,0.7719814705882353,,0.77834,0.7719814705882353,,0.6217900000000001,0.6566890467811303
sitwon,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
sitwon vet,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
siwel,,0.32999999999999996,0.32999999999999996,,0.344088,0.34636772182758624,,0.466106,0.4901382243123288
siwo,,0.45,0.4463333333333333,,0.45,0.4463333333333333,,0.45,0.4463333333333333
siwo bannann,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
st. jean d'hiver,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
stragomia,,0.56774,0.5734861071428572,,0.56774,0.5734861071428572,,0.56623325,0.567312148809524
stragomia blanc,,0.56774,0.5734861071428572,,0.56774,0.5734861071428572,,0.56623325,0.567312148809524
stragonya,,0.56774,0.5734861071428572,,0.56774,0.5734861071428572,,0.56623325,0.567312148809524
stragonya blan,,0.56774,0.5734861071428572,,0.56774,0.5734861071428572,,0.56623325,0.567312148809524
stramoine-en-arbre,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
stramwann,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
sucrier,,0.6599999999999999,0.6599999999999999,,0.6,0.6098764698974359,0.4097523466825996,0.6875,0.6980207277713621
sucrier ,,0.6599999999999999,0.6599999999999999,,0.6,0.6098764698974359,0.4097523466825996,0.6875,0.6980207277713621
sucrier des montagnes,,0.65,0.65,,0.7086575,0.707633740375,,0.51875,0.5199424932699006
sucrin,,0.5774999999999999,0.5774999999999999,,0.6,0.6098764698974359,0.4097523466825996,0.6875,0.6980207277713621
sureau,,0.45,0.4463333333333333,,0.45,0.4463333333333333,,0.45,0.4463333333333333
sureau ,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
sureau plantain,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
sureau plantin,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
sybilline,,0.6,0.6,,0.6,0.6088714444444445,,0.48107999999999995,0.5455080724271253
tabac marron,,0.4042,0.41188571428571424,,0.4042,0.41188571428571424,,0.494,0.49806893333333335
tabak mawon,,0.4042,0.41188571428571424,,0.4042,0.41188571428571424,,0.494,0.49806893333333335
tabemon,,0.585,0.585,,0.6074999999999999,0.6345,0.4097523466825996,0.6875,0.6980207277713621
tabeno,,0.585,0.585,,0.6074999999999999,0.6345,0.4097523466825996,0.6875,0.6980207277713621
tamarenn,,0.8900000000000001,0.914227,,0.8900000000000001,0.914227,0.4097523466825996,0.6875,0.6980207277713621
tamarenn mawon,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621
tamarenn mowi,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621
tamarinde,,0.8900000000000001,0.914227,,0.8900000000000001,0.914227,0.4097523466825996,0.6875,0.6980207277713621
tamarinde marron,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621
tamarinde mori,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621,0.4097523466825996,0.6875,0.6980207277713621
tamarinier,,0.8900000000000001,0.914227,,0.8900000000000001,0.914227,0.4097523466825996,0.6875,0.6980207277713621
tandrakayou,,0.91,0.91,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
taureau-tigre,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
tavemeau,,0.585,0.585,,0.6074999999999999,0.6345,0.4097523466825996,0.6875,0.6980207277713621
tavemon,,0.585,0.585,,0.6074999999999999,0.6345,0.4097523466825996,0.6875,0.6980207277713621
taveno,,0.585,0.585,,0.6074999999999999,0.6345,0.4097523466825996,0.6875,0.6980207277713621
taveno mon,,0.82,0.8060677777777779,,0.82,0.8060677777777779,0.4097523466825996,0.6875,0.6980207277713621
taverneau montagne,,0.82,0.8060677777777779,,0.82,0.8060677777777779,0.4097523466825996,0.6875,0.6980207277713621
tavernon montagne,,0.82,0.8060677777777779,,0.82,0.8060677777777779,0.4097523466825996,0.6875,0.6980207277713621
taveron montagne,,0.82,0.8060677777777779,,0.82,0.8060677777777779,0.4097523466825996,0.6875,0.6980207277713621
tcha tcha,,0.5583169255,0.5761875585,,0.5525,0.5731017245700935,0.4097523466825996,0.6875,0.6980207277713621
tcha tcha mawon,,0.7,0.7,,0.7231993750000001,0.7217869815,0.4097523466825996,0.6875,0.6980207277713621
tcha-tcha marron,,0.7,0.7,,0.7231993750000001,0.7217869815,0.4097523466825996,0.6875,0.6980207277713621
teck,,0.58765767375,0.5931883041666666,,0.5888880679999999,0.598845377027027,,0.6112500000000001,0.6445599785714287
tek,,0.526828836875,0.5295941520833333,,0.673194034,0.6927976885135135,,0.610625,0.6383681463393729
tendre ii cailloux,,0.91,0.91,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
terebinthina,,0.915,0.9137500000000001,,0.915,0.9137500000000001,,0.78,0.8040709736030978
ti abe,,0.58,0.58,,0.58,0.58,,0.38,0.39835402790833335
ti bwa blan,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668
ti bwa denn,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
ti bwa pen,,0.77,0.7833333333333333,,0.77,0.7833333333333333,,0.78,0.8040709736030978
ti bwi,,0.72324,0.7042739047619048,,0.72324,0.7042739047619048,,0.72324,0.7042739047619048
ti caimite,,0.7835099999999999,0.7835099999999999,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
ti fey,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,,
ti flambwayan,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
ti gason,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668
ti gayak,,0.85,0.8160000000000001,,0.85,0.8160000000000001,0.4097523466825996,0.6875,0.6980207277713621
ti grenn,,0.655,0.6563839621538461,,0.655,0.6563839621538461,,0.7125,0.7066055048099998
ti kafe,,0.53,0.5133218846153845,,0.53,0.5133218846153845,,0.695,0.6640156033920452
ti kalson,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
ti kaymit,,0.7835099999999999,0.7835099999999999,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
ti koko,,0.325650588,0.325650588,,0.325650588,0.325650588,,0.54,0.5567344712
ti kwoko,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
ti monben,,0.525,0.525,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
ti palmis mawon,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
ti pom,,0.5833275,0.6184850000000001,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
ti rezen,,0.62,0.6016566000000001,,0.62,0.6016566000000001,,0.673,0.6752130740777778
ti rezen odine,,0.8,0.8,,0.75,0.7581666666666667,,0.69,0.716265975609756
ti seriz,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
ti soley,,0.675,0.675,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
ti-bois blanc,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668
ti-soleil,,0.7,0.7,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
tikimit,,0.89125,0.8859998333333332,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
tiquimite,,0.89125,0.8859998333333332,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
toti marron,,0.6692499999999999,0.6571703642638889,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
toti mawon,,0.6692499999999999,0.6571703642638889,,0.6692499999999999,0.6571703642638889,,0.7689999999999999,0.7471137938687258
towo tig,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
tramble,,0.4337925,0.43866035000000003,,0.4337925,0.43866035000000003,,,
tremble,,0.445,0.45295812500000004,,0.4337925,0.43866035000000003,,0.4325,0.44199980770370373
trembler,,0.445,0.45295812500000004,,0.4337925,0.43866035000000003,,0.4325,0.44199980770370373
trois cotes,,0.4825,0.4825,,0.62,0.6227679243076923,,0.7125,0.7066055048099998
trois feuilles,,0.53,0.5133218846153845,,0.53,0.5133218846153845,,0.695,0.6640156033920452
trois paroles,,0.87,0.875,,0.53,0.5133218846153845,,0.695,0.6640156033920452
trois pieds,,0.41,0.42,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
trompette,,0.315,0.315,,0.33,0.335197710137931,,0.46725,0.4806630887701465
trompette male,,0.445,0.45295812500000004,,0.4337925,0.43866035000000003,,0.4325,0.44199980770370373
tsewal,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668
tu-fais,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
twa fey,,0.53,0.5133218846153845,,0.53,0.5133218846153845,,0.695,0.6640156033920452
twa kot,,0.62,0.6227679243076923,,0.62,0.6227679243076923,,0.7125,0.7066055048099998
twa pabel,,0.82,0.825,,0.5700000000000001,0.5670581044878049,,0.618458416625,0.6254976300353322
twa pable,,0.82,0.825,,0.5700000000000001,0.5670581044878049,,0.618458416625,0.6254976300353322
twa pawol,,0.82,0.825,,0.53,0.5133218846153845,,0.695,0.6640156033920452
twa pye,,0.41,0.42,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
twazokot,,0.4825,0.4825,,0.62,0.6227679243076923,,0.7125,0.7066055048099998
twompet,,0.315,0.315,,0.33,0.335197710137931,,0.46725,0.4806630887701465
twompet mal,,0.445,0.45295812500000004,,0.4337925,0.43866035000000003,,0.4325,0.44199980770370373
vaillant garcon,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
vayan gason,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
veritab,,0.405,0.4325125,,0.4125,0.40940028571428577,,0.46725,0.4806630887701465
veritable,,0.405,0.4325125,,0.6074999999999999,0.6020925371626984,0.4097523466825996,0.577375,0.5893419082707543
villant garcon,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
vinyet,,,,,,,,,
wabi,,0.7851487500000001,0.767323963,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
wan prime,,0.53,0.53,,0.53,0.53,,0.466106,0.4901382243123288
wawi,,1.0194999999999999,1.0222122727272729,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
wil maskriti,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253
wob,,0.37023,0.37023,,0.344088,0.34636772182758624,,0.466106,0.4901382243123288
wou,,0.77,0.77,,0.65,0.6642276171874999,,0.65,0.6642276171874999
woujiol,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
woukou,,0.38,0.38,,0.36,0.37916666666666665,,0.34750000000000003,0.34721050000000003
woz mawon,,0.55552,0.565104,,0.535,0.5426873290846153,,0.54125,0.5503809042945451
yuem,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
zabelbok,,0.5275000000000001,0.5368615833333333,,0.5025,0.5199304487179488,,0.53125,0.5495792673435416
zabocat marron,,0.7725,0.779145,,0.7725,0.779145,,0.72875,0.7256272089895286
zaboka,,0.5275000000000001,0.5368615833333333,,0.5025,0.5199304487179488,,0.53125,0.5495792673435416
zaboka mawon,,0.76125,0.7685938541666666,,0.76125,0.7685938541666666,,0.73465,0.7233095940780976
zabriko,,0.6725000000000001,0.6725000000000001,,0.7221594565,0.724794666783784,,0.63,0.6552249557539684
zabriko bata,,0.32999999999999996,0.32999999999999996,,0.344088,0.34636772182758624,,0.466106,0.4901382243123288
zabriko mawon,,0.6,0.6680866666666665,,0.6,0.6680866666666665,0.4097523466825996,0.6875,0.6980207277713621
zacads,,0.605,0.605,,0.7525,0.78375,,0.63,0.6552249557539684
zakasya,,0.8049999999999999,0.8049999999999999,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
zakasya jon,,0.8049999999999999,0.8049999999999999,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
zakasya nwa,,0.7851487500000001,0.767323963,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
zakasya pikan,,0.8325,0.8325,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
zakasya wouj,,0.7851487500000001,0.767323963,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
zamann,,0.4878175,0.49646964285714285,,0.5107581569999999,0.5348598806396647,,0.64697792625,0.6590742516382115
zamon marron,,0.8,0.8,,0.75,0.7581666666666667,,0.69,0.716265975609756
zamon mawon,,0.8,0.8,,0.75,0.7581666666666667,,0.69,0.716265975609756
zamorette,,0.4042,0.41188571428571424,,0.4042,0.41188571428571424,,0.494,0.49806893333333335
zamourette franc,,0.4042,0.41188571428571424,,0.4042,0.41188571428571424,,0.494,0.49806893333333335
